ra,dec,pmra,pmdec
6.378408584080653476e+00,-7.233461720870457157e+01,5.734070491240433221e+00,-3.111817392671551108e+00
6.304759149759895820e+00,-7.214750465551327352e+01,5.676458658104563959e+00,-3.231599022053901038e+00
6.139189200938576896e+00,-7.201215830567774390e+01,5.393568042264959672e+00,-2.672063800173646531e+00
5.800187067680221631e+00,-7.218965238200229351e+01,5.670083156683272563e+00,-2.463871567108160132e+00
6.381154005461945999e+00,-7.237014833680895265e+01,5.717765879511831351e+00,-2.782215639757406045e+00
6.153560539067965962e+00,-7.206921311154636101e+01,5.167640270947068792e+00,-2.545341185483196877e+00
5.965704068222567713e+00,-7.201522908249255295e+01,5.572558147400272333e+00,-3.114638910726986509e+00
5.687892238509552278e+00,-7.133349317008665480e+01,5.643299600124866089e+00,-2.908590931142129854e+00
6.090291411268278665e+00,-7.194565688208599852e+01,5.354438651840253804e+00,-2.597459666479502882e+00
5.464674648927947409e+00,-7.208771681549322352e+01,5.137432433545964905e+00,-3.121970840614472387e+00
5.828944473457735143e+00,-7.223665816448168187e+01,5.592100475707793450e+00,-3.214003749574172897e+00
5.505643221762269057e+00,-7.197466605608670420e+01,5.757220667197803010e+00,-2.884981685562133080e+00
5.784991626406414511e+00,-7.214777454831202874e+01,5.765960490996274501e+00,-3.158221333043211398e+00
6.363237035799687469e+00,-7.193641956494246870e+01,5.572840680939701308e+00,-2.888125482089862306e+00
5.721781489808413390e+00,-7.199323768760677922e+01,5.578334431700858964e+00,-2.608715948034182386e+00
6.745230565214193064e+00,-7.249718872389966862e+01,5.605207301104121242e+00,-2.759278706081649268e+00
5.740227538075036939e+00,-7.233394118277763596e+01,5.531972835224776119e+00,-3.243549617851983147e+00
6.874965464433032025e+00,-7.188829809728127884e+01,5.785793700115635652e+00,-2.593861800922288907e+00
6.989662622790834945e+00,-7.202340870969209163e+01,5.423538558778384200e+00,-2.966968761744422256e+00
5.612745646482722783e+00,-7.202976270730725616e+01,5.319116467943186599e+00,-2.503633722877783185e+00
5.746387765573681250e+00,-7.199503286055659146e+01,5.700706126427329323e+00,-3.015830039209277835e+00
6.252468045478114966e+00,-7.194043338500358686e+01,5.867086049241883039e+00,-2.571240240731844651e+00
5.913828630268216813e+00,-7.212375054118808748e+01,5.955562707249123733e+00,-3.210532880331129491e+00
6.298782881814267931e+00,-7.198006899826641813e+01,5.353140099826926068e+00,-3.256006971742410716e+00
5.157610428219087773e+00,-7.206103041012138988e+01,5.307567592651277089e+00,-3.299192077339220930e+00
6.590096414048612239e+00,-7.198865376538883254e+01,6.028276612085999631e+00,-2.627933255148223513e+00
5.955659202613167835e+00,-7.200513832641236434e+01,5.294174227041556158e+00,-2.936773420143199864e+00
5.485042510637711644e+00,-7.233848930191351201e+01,5.368828302158453525e+00,-2.755427244957634692e+00
6.611911504049118093e+00,-7.248154828686050166e+01,5.609513075375012647e+00,-2.845618085643155215e+00
5.421001905987826497e+00,-7.237544876248117021e+01,5.715794056261770173e+00,-2.828981842918546263e+00
5.912320439870847544e+00,-7.241855531718681505e+01,5.470893313177964679e+00,-3.212529561444919413e+00
6.758908709914082102e+00,-7.225536496614600424e+01,5.726845839358128742e+00,-2.678063466164586792e+00
5.479673109378998319e+00,-7.158314104589496196e+01,5.498368140495520251e+00,-3.154164773053912185e+00
5.989540988902011698e+00,-7.211377381407434939e+01,5.001708586500297926e+00,-2.798064447623593409e+00
6.157586342744973962e+00,-7.172576316589736223e+01,5.381698941837666617e+00,-2.896710194681368922e+00
7.320303837553434612e+00,-7.162728487680007561e+01,5.676680115442890973e+00,-2.668405266401745912e+00
5.201309671333279816e+00,-7.198380494541326868e+01,5.069235454234267912e+00,-3.196394372706627518e+00
5.952255530442951859e+00,-7.193681317473718195e+01,5.051093829836229787e+00,-3.234518266919935492e+00
5.813188369459554750e+00,-7.210297973051353893e+01,5.768030493520809543e+00,-2.794708351145261283e+00
5.297483919171972033e+00,-7.209873775756162217e+01,5.733721255590522148e+00,-2.750917424600288985e+00
5.601509872356095876e+00,-7.217922785293258414e+01,5.470784446522547029e+00,-2.552125254377186181e+00
6.476227473782071975e+00,-7.217717802587441156e+01,5.264984078559344027e+00,-2.765923333768759651e+00
6.040256775744372142e+00,-7.215462346497163537e+01,5.703800729972243744e+00,-2.880574210296617199e+00
5.505039187911956233e+00,-7.175823369531850915e+01,5.213495180612475188e+00,-2.833876341716264236e+00
5.294815161784285351e+00,-7.227890344025936997e+01,5.226918204340371688e+00,-2.580209713146055961e+00
5.758662114814247168e+00,-7.200537984887250786e+01,5.322088520044796489e+00,-2.621061346057789621e+00
5.936715018067405758e+00,-7.167150544679027746e+01,5.549376588932072529e+00,-3.080727987218887076e+00
6.289332328331266098e+00,-7.184833579997757624e+01,5.862448856720982704e+00,-2.772720430165617422e+00
5.202489740941561358e+00,-7.206853669158122955e+01,5.637276010081770039e+00,-3.097447603587347054e+00
5.655605930360862565e+00,-7.207139349938174178e+01,5.478005534358577400e+00,-3.300741187154142775e+00
6.636452310804269672e+00,-7.183530717789203379e+01,5.539948764878912968e+00,-3.019417538094459452e+00
5.880088822398511716e+00,-7.188250354549992949e+01,5.477711929592207873e+00,-2.670416210135536428e+00
6.392752515626004772e+00,-7.231666695047836413e+01,5.217782529257148916e+00,-2.968213914300088074e+00
5.083978990074751181e+00,-7.229352338206881257e+01,5.435798544058540571e+00,-2.744348181965895250e+00
5.831764540361144888e+00,-7.216066777766830853e+01,5.753191534032125354e+00,-2.979651149283458089e+00
5.628504957918017304e+00,-7.220622499141208550e+01,5.151749449098470990e+00,-2.963916165123472446e+00
5.435786058260902998e+00,-7.225233155559844533e+01,5.456279592753559449e+00,-2.649029281210745435e+00
5.022972954184998784e+00,-7.214577594589937348e+01,5.307431191504122125e+00,-3.207266728189782867e+00
6.190333456255329381e+00,-7.213430172670521756e+01,5.866716386912493419e+00,-3.188429401140631114e+00
6.104362739810516914e+00,-7.213025986352238306e+01,5.106713796303017361e+00,-2.666790493898025360e+00
6.791843908045444245e+00,-7.214144843419266806e+01,5.572899210927440450e+00,-2.323162518156377310e+00
6.012342411390036112e+00,-7.167895016800071062e+01,5.510969446990240606e+00,-2.732968277056699868e+00
5.761579373454097208e+00,-7.204420119010619317e+01,4.814908150385186048e+00,-3.097779616574446671e+00
6.281887506114119724e+00,-7.213249291535154839e+01,5.675287413018877736e+00,-2.485619830899850058e+00
5.492943560466684083e+00,-7.204343237714863335e+01,5.861517788859512024e+00,-2.698203248044234837e+00
6.033203645993429731e+00,-7.178995477215939047e+01,5.568179912519698682e+00,-2.522624777053077416e+00
5.127547329455592440e+00,-7.235245246998756841e+01,5.492436774664342103e+00,-2.710515954382154202e+00
5.314839386900807483e+00,-7.200254593052129337e+01,5.455446563217288158e+00,-2.916957504617381680e+00
5.714690048452670368e+00,-7.220095274946859831e+01,5.291560758232381367e+00,-2.597389705031753593e+00
6.435153483404740804e+00,-7.192348172712898702e+01,5.400380902832649710e+00,-2.678780080431928834e+00
6.028753345337668712e+00,-7.211968091563518612e+01,5.508721099682242439e+00,-3.056699942403697356e+00
5.513843958045616667e+00,-7.230562715941078977e+01,5.336726698820508652e+00,-2.815066618077801230e+00
6.006675867071912478e+00,-7.205547595526546445e+01,5.714940482293572543e+00,-3.357758483924874859e+00
5.674306567275828606e+00,-7.191219301166171363e+01,5.509302043537953608e+00,-2.815373338415956717e+00
6.312198899105675665e+00,-7.195137310131771358e+01,5.584496264280528699e+00,-2.941307380025260265e+00
5.580284353207408010e+00,-7.192160078915877364e+01,5.704642341902041558e+00,-2.896713327155065354e+00
6.341930409192591434e+00,-7.234212601272109566e+01,5.700616155395668017e+00,-2.670243166965558856e+00
6.298735443571631620e+00,-7.235446052685405505e+01,5.444808705214530420e+00,-2.701887530407143245e+00
5.997817219936854016e+00,-7.192245399965497654e+01,5.636469378636757455e+00,-3.094377214074716775e+00
7.356387924920148258e+00,-7.195408491153790465e+01,5.590811310511683452e+00,-2.567013784409103216e+00
6.300477894784712873e+00,-7.211284393552311656e+01,5.722334911692198212e+00,-3.030863123699707895e+00
6.587555454591215387e+00,-7.209159735597854990e+01,5.300602065320517475e+00,-2.449684375598229380e+00
6.096990133942560952e+00,-7.193190925714090156e+01,6.078537601509660604e+00,-3.158290347577244361e+00
6.156726737451378106e+00,-7.222449309112882077e+01,5.921895488302967081e+00,-2.901633783061438265e+00
5.430347553521335691e+00,-7.243847352261340689e+01,5.573104307033623250e+00,-2.712967914142495829e+00
6.002633061938007941e+00,-7.201548044156351125e+01,5.888750151363525198e+00,-3.041061483408580290e+00
6.315070660716246564e+00,-7.214001719879267682e+01,5.452468605094389353e+00,-3.328206207436571251e+00
5.592468281699527921e+00,-7.173895151587548469e+01,5.521703598602997864e+00,-3.306612183531318916e+00
5.690976270179925578e+00,-7.207717511036439362e+01,5.504581995832645624e+00,-2.987773236986549286e+00
5.711507416123089875e+00,-7.202750367557921152e+01,5.089421404322625797e+00,-2.887806691488164823e+00
6.294869047477192225e+00,-7.207778979720929158e+01,5.833780721796824942e+00,-2.923144864291772116e+00
5.574144594669292019e+00,-7.201208596583764177e+01,5.239693819512591944e+00,-2.645552791003902726e+00
5.425793610368758735e+00,-7.221800835605743885e+01,5.586259547232693912e+00,-3.158804437028549295e+00
6.112767774790230924e+00,-7.217197781644335919e+01,5.271247154234008470e+00,-3.227623068525884431e+00
6.577815008141908670e+00,-7.195295886595363299e+01,5.390279556507233671e+00,-2.967940754272358816e+00
5.345873594122307892e+00,-7.179473560130846010e+01,5.520425095448534769e+00,-2.925159745319265703e+00
7.365359576006268227e+00,-7.226739185654845699e+01,5.543320894992485037e+00,-2.836439141041349643e+00
5.764601667111641348e+00,-7.228442935885800580e+01,5.617763040002321517e+00,-2.671635612600610443e+00
5.901689313112610691e+00,-7.204959806824884083e+01,5.478426955231962658e+00,-3.019586067694595144e+00
5.899836115389786251e+00,-7.190009343428971533e+01,5.442909219525107645e+00,-3.359492653351369817e+00
6.082264477511462708e+00,-7.202785606512792071e+01,5.120720775563557758e+00,-3.009582943856619064e+00
5.775110104004753886e+00,-7.222892261524124535e+01,5.428551487719681212e+00,-2.396842703805885044e+00
6.805966642473713968e+00,-7.221476388196481366e+01,5.349013183615926259e+00,-2.608603157902368075e+00
7.172933523752687890e+00,-7.226936105281239975e+01,5.723680532296427259e+00,-2.941864818545335325e+00
6.535137555871999737e+00,-7.232934276437883625e+01,5.697823269067601615e+00,-3.068280259917049779e+00
7.070422595096159668e+00,-7.232585698018876030e+01,5.418300073390416749e+00,-2.544705070541992242e+00
6.958147772805036269e+00,-7.260899002419566273e+01,5.379806228185311845e+00,-2.701760226506128681e+00
6.094837695050605575e+00,-7.194654808933199774e+01,5.734115908278393015e+00,-2.735360529632599125e+00
5.540993430607578318e+00,-7.199919980027534905e+01,5.039735511473936391e+00,-3.204562493647530541e+00
5.872030003160938705e+00,-7.194289472161214860e+01,5.495678654174237288e+00,-3.127759270799582936e+00
5.876650503705063144e+00,-7.215262254500497363e+01,5.331155567651350680e+00,-3.274798811840102353e+00
6.126102237698298758e+00,-7.191960830984015729e+01,5.163379177905545347e+00,-2.510086926815533470e+00
6.211853643069763287e+00,-7.223176595074070860e+01,5.858209692279481295e+00,-2.809610677665919098e+00
5.973152039536768321e+00,-7.213144215160545514e+01,5.570830660290581271e+00,-3.425230415783725224e+00
6.099485453873072949e+00,-7.203456072240152253e+01,5.491492143573486473e+00,-2.532318164749726819e+00
5.257457934332560257e+00,-7.208525187859764571e+01,5.488120164547510171e+00,-3.086156656958945366e+00
5.752247899917225737e+00,-7.206740847627519031e+01,5.262951817486940520e+00,-2.811226018213391686e+00
6.390171902633054124e+00,-7.198335883604035246e+01,5.316401898735703568e+00,-2.905543913168797232e+00
5.540616388003443582e+00,-7.223279436829976419e+01,5.525766295727623678e+00,-2.787346923629432816e+00
6.029343249195591170e+00,-7.183996677381767881e+01,5.283559942062790782e+00,-2.694592048613355217e+00
6.349638458436051458e+00,-7.195248666853771624e+01,5.404203988733836006e+00,-2.812544022479180672e+00
5.842262322606169178e+00,-7.197642761236706122e+01,5.469384070266856135e+00,-2.587080006204962590e+00
5.518316682562754316e+00,-7.212656837620758665e+01,5.423137143890025769e+00,-2.810740869415706111e+00
5.612951395179396563e+00,-7.206634319929314358e+01,5.821863853033750758e+00,-2.865875953114211061e+00
6.024555717125227083e+00,-7.161475868136096778e+01,5.381646687426814957e+00,-3.167145542787856094e+00
5.837676702022388753e+00,-7.195304371586232151e+01,5.423979374924723373e+00,-2.600565309989627316e+00
4.937439265247664189e+00,-7.229160655781114997e+01,5.529484760214787187e+00,-2.901179096150577230e+00
6.617657173939044846e+00,-7.203918271036422993e+01,5.330240820834285742e+00,-2.824387201156518756e+00
6.436440731675973304e+00,-7.205201780269075584e+01,5.564104405117390684e+00,-2.414330837272303132e+00
6.054148160086633368e+00,-7.198648920213027225e+01,5.690455705165428313e+00,-2.992806394767679734e+00
6.034429284374783542e+00,-7.195266953501403862e+01,5.401540807113346609e+00,-2.820881756565535969e+00
6.052075469986602840e+00,-7.204070078595836435e+01,5.422120551334677074e+00,-2.644471364025863913e+00
6.007690867349075425e+00,-7.259036946557755243e+01,5.587388775179801037e+00,-2.812691089174069958e+00
5.748098482371957196e+00,-7.215976420113889844e+01,5.695234664329512420e+00,-2.645020847680285225e+00
5.445334585672578775e+00,-7.208472222524474660e+01,5.230450170329462800e+00,-3.132300119704749974e+00
6.399910356523015764e+00,-7.193073691290942406e+01,5.573855198798148614e+00,-2.615464046354495586e+00
6.087675278152490321e+00,-7.180339368165738279e+01,5.507445706921692441e+00,-2.965716411584923939e+00
7.096588134291541117e+00,-7.185932280724443899e+01,5.627582143817401850e+00,-2.622928361694917498e+00
5.801226022574807573e+00,-7.198595577549764357e+01,5.239634803644404926e+00,-3.318179206230305045e+00
5.282749921749657851e+00,-7.181366025856270596e+01,5.781903120474342295e+00,-3.084294810237757201e+00
5.773467291021446179e+00,-7.207307706683727133e+01,6.065724347154485940e+00,-3.030037190863511753e+00
5.430148365469031013e+00,-7.224171710642519884e+01,5.546683382259754325e+00,-3.157540632054391061e+00
5.703553783881383232e+00,-7.196936662930453110e+01,4.947567445737885983e+00,-3.174792233597099056e+00
5.550133757843220828e+00,-7.217162497137898924e+01,5.071211389856177476e+00,-2.525648086708690343e+00
5.436882637946287566e+00,-7.179884531628029265e+01,5.521510919898639180e+00,-3.391419622465426276e+00
5.374070385287447849e+00,-7.195098719245500263e+01,5.526682216567852635e+00,-2.998162442748386169e+00
6.581493379824054912e+00,-7.203873131213393322e+01,5.821346913475466955e+00,-2.482613927684901522e+00
4.529534353309627726e+00,-7.199573058011863225e+01,5.331178167660097778e+00,-2.859105698327863543e+00
6.231887203886535609e+00,-7.188223509485975171e+01,5.354695931233071526e+00,-2.540234330578436950e+00
6.375059601741569715e+00,-7.225355696136865902e+01,5.418648806689082775e+00,-2.683901064794339320e+00
5.905540291718364365e+00,-7.210349266231473564e+01,5.055268063745602447e+00,-2.763308850941388339e+00
4.254577170804167530e+00,-7.220785856740674546e+01,5.252159642465743516e+00,-3.024892941599820251e+00
5.189074460095674191e+00,-7.200264610643620244e+01,5.554209574309923347e+00,-2.846656219875597138e+00
6.028469273187884170e+00,-7.222693393990664390e+01,5.030889429709793248e+00,-2.992856098718028601e+00
5.579161341294943455e+00,-7.204820085551159536e+01,5.050999153675586051e+00,-3.219696247803470968e+00
6.458021067114608549e+00,-7.185042111217124727e+01,5.399841918343841307e+00,-2.949844416466225194e+00
6.129716973080236109e+00,-7.181682539391744058e+01,5.420591751298585059e+00,-3.013761056499177471e+00
6.977580768653462329e+00,-7.225020418316954363e+01,5.502316052308900751e+00,-3.033051135844054169e+00
6.110339674856574810e+00,-7.182553763906653899e+01,5.670019091504459929e+00,-2.859768877190036918e+00
6.045496213208964242e+00,-7.191828972768868766e+01,5.617092599144583254e+00,-3.042226775729978350e+00
5.413349753596206959e+00,-7.150343893022507302e+01,5.509096016071321600e+00,-2.790502230615171886e+00
6.315159607805695963e+00,-7.222621338789623735e+01,5.827449093820479042e+00,-2.459308183594504982e+00
6.282717745583213720e+00,-7.215392707627563595e+01,5.219336411366182205e+00,-3.109953058462527231e+00
